,round,answer,start,update,answeredInRound
1952,110680464442257318850,212849440000,1702904135,1702904135,110680464442257318850
1953,110680464442257318849,213715640000,1702900535,1702900535,110680464442257318849
1954,110680464442257318848,213380048385,1702899155,1702899155,110680464442257318848
1955,110680464442257318847,214529518000,1702898135,1702898135,110680464442257318847
1956,110680464442257318846,213343107000,1702896935,1702896935,110680464442257318846
1957,110680464442257318845,213162997000,1702896275,1702896275,110680464442257318845
1958,110680464442257318844,212100000000,1702895759,1702895759,110680464442257318844
1959,110680464442257318843,213212709140,1702895195,1702895195,110680464442257318843
1960,110680464442257318842,214940630853,1702894079,1702894079,110680464442257318842
1961,110680464442257318841,216066887121,1702893335,1702893335,110680464442257318841
1962,110680464442257318840,215791400787,1702892579,1702892579,110680464442257318840
1963,110680464442257318839,214664000000,1702891403,1702891403,110680464442257318839
1964,110680464442257318838,215961025700,1702891115,1702891115,110680464442257318838
1965,110680464442257318837,217059927000,1702889735,1702889735,110680464442257318837
1966,110680464442257318836,216673901800,1702886423,1702886423,110680464442257318836
1967,110680464442257318835,216705455200,1702886123,1702886123,110680464442257318835
1968,110680464442257318834,217771995000,1702882523,1702882523,110680464442257318834
1969,110680464442257318833,217947000000,1702882259,1702882259,110680464442257318833
1970,110680464442257318832,216549287877,1702878935,1702878935,110680464442257318832
1971,110680464442257318831,217287242800,1702875359,1702875359,110680464442257318831
1972,110680464442257318830,217205728857,1702871747,1702871747,110680464442257318830
1973,110680464442257318829,216535010000,1702868147,1702868147,110680464442257318829
1974,110680464442257318828,216445688700,1702867067,1702867067,110680464442257318828
1975,110680464442257318827,217631940000,1702864511,1702864511,110680464442257318827
1976,110680464442257318826,218163000000,1702863311,1702863311,110680464442257318826
1977,110680464442257318825,219352000000,1702860947,1702860947,110680464442257318825
1978,110680464442257318824,219782000000,1702857335,1702857335,110680464442257318824
1979,110680464442257318823,219396000000,1702856111,1702856111,110680464442257318823
1980,110680464442257318822,220975000000,1702854911,1702854911,110680464442257318822
1981,110680464442257318821,222135554000,1702853735,1702853735,110680464442257318821
1982,110680464442257318820,222334590000,1702853651,1702853651,110680464442257318820
1983,110680464442257318819,221205339198,1702852775,1702852775,110680464442257318819
1984,110680464442257318818,222321180000,1702852271,1702852271,110680464442257318818
1985,110680464442257318817,223609925000,1702850135,1702850135,110680464442257318817
1986,110680464442257318816,224249597600,1702846535,1702846535,110680464442257318816
1987,110680464442257318815,224368000000,1702845719,1702845719,110680464442257318815
1988,110680464442257318814,223226000000,1702842935,1702842935,110680464442257318814
1989,110680464442257318813,223030713300,1702839335,1702839335,110680464442257318813
1990,110680464442257318812,222351000000,1702837979,1702837979,110680464442257318812
1991,110680464442257318811,221212833735,1702836995,1702836995,110680464442257318811
1992,110680464442257318810,222493781293,1702835963,1702835963,110680464442257318810
1993,110680464442257318809,222480907575,1702835843,1702835843,110680464442257318809
1994,110680464442257318808,222558000000,1702835723,1702835723,110680464442257318808
1995,110680464442257318807,223772045211,1702833299,1702833299,110680464442257318807
1996,110680464442257318806,222650000000,1702832123,1702832123,110680464442257318806
1997,110680464442257318805,222307707795,1702828559,1702828559,110680464442257318805
1998,110680464442257318804,221683817000,1702828223,1702828223,110680464442257318804
1999,110680464442257318803,220569000000,1702824923,1702824923,110680464442257318803
2000,110680464442257318802,220727000000,1702821323,1702821323,110680464442257318802
2001,110680464442257318801,220579874000,1702820747,1702820747,110680464442257318801
2002,110680464442257318800,221724675000,1702817723,1702817723,110680464442257318800
2003,110680464442257318799,221431000000,1702814147,1702814147,110680464442257318799
2004,110680464442257318798,221523000000,1702810547,1702810547,110680464442257318798
2005,110680464442257318797,221282230099,1702806947,1702806947,110680464442257318797
2006,110680464442257318796,221231905000,1702803347,1702803347,110680464442257318796
2007,110680464442257318795,220610995224,1702800047,1702800047,110680464442257318795
2008,110680464442257318794,220760000000,1702799735,1702799735,110680464442257318794
2009,110680464442257318793,220637560000,1702796135,1702796135,110680464442257318793
2010,110680464442257318792,220633000000,1702792535,1702792535,110680464442257318792
2011,110680464442257318791,220854150000,1702791815,1702791815,110680464442257318791
2012,110680464442257318790,221973734000,1702788935,1702788935,110680464442257318790
2013,110680464442257318789,221769090000,1702785335,1702785335,110680464442257318789
2014,110680464442257318788,221645266360,1702781735,1702781735,110680464442257318788
2015,110680464442257318787,222237279500,1702778123,1702778123,110680464442257318787
2016,110680464442257318786,222843000000,1702774523,1702774523,110680464442257318786
2017,110680464442257318785,222489797161,1702770923,1702770923,110680464442257318785
2018,110680464442257318784,222720000000,1702767323,1702767323,110680464442257318784
2019,110680464442257318783,223009262980,1702764287,1702764287,110680464442257318783
2020,110680464442257318782,223047904000,1702763783,1702763783,110680464442257318782
2021,110680464442257318781,223421135375,1702760123,1702760123,110680464442257318781
2022,110680464442257318780,223507838600,1702756547,1702756547,110680464442257318780
2023,110680464442257318779,223840000000,1702752947,1702752947,110680464442257318779
2024,110680464442257318778,223617535100,1702752911,1702752911,110680464442257318778
2025,110680464442257318777,225073554722,1702749347,1702749347,110680464442257318777
2026,110680464442257318776,225451000000,1702745747,1702745747,110680464442257318776
2027,110680464442257318775,225262217192,1702742135,1702742135,110680464442257318775
2028,110680464442257318774,224544000000,1702738535,1702738535,110680464442257318774
2029,110680464442257318773,224457462682,1702734935,1702734935,110680464442257318773
2030,110680464442257318772,224391623000,1702733555,1702733555,110680464442257318772
2031,110680464442257318771,225526000000,1702731335,1702731335,110680464442257318771
2032,110680464442257318770,225148223600,1702727747,1702727747,110680464442257318770
2033,110680464442257318769,224636883220,1702724135,1702724135,110680464442257318769
2034,110680464442257318768,224643582000,1702720559,1702720559,110680464442257318768
2035,110680464442257318767,224239893000,1702716923,1702716923,110680464442257318767
2036,110680464442257318766,223997080257,1702713623,1702713623,110680464442257318766
2037,110680464442257318765,224046207900,1702713323,1702713323,110680464442257318765
2038,110680464442257318764,224355823647,1702709723,1702709723,110680464442257318764
2039,110680464442257318763,224589000000,1702706147,1702706147,110680464442257318763
2040,110680464442257318762,224846443000,1702702523,1702702523,110680464442257318762
2041,110680464442257318761,225532191000,1702698947,1702698947,110680464442257318761
2042,110680464442257318760,225391241724,1702698419,1702698419,110680464442257318760
2043,110680464442257318759,224132000000,1702695347,1702695347,110680464442257318759
2044,110680464442257318758,224169610000,1702691747,1702691747,110680464442257318758
2045,110680464442257318757,223827542073,1702689671,1702689671,110680464442257318757
2046,110680464442257318756,222667560000,1702688147,1702688147,110680464442257318756
2047,110680464442257318755,222762704000,1702687667,1702687667,110680464442257318755
2048,110680464442257318754,221640000000,1702687031,1702687031,110680464442257318754
2049,110680464442257318753,222923820000,1702685711,1702685711,110680464442257318753
2050,110680464442257318752,221801997000,1702684535,1702684535,110680464442257318752
2051,110680464442257318751,221356490000,1702682675,1702682675,110680464442257318751
2052,110680464442257318750,223489524648,1702680935,1702680935,110680464442257318750
2053,110680464442257318749,224499735676,1702680551,1702680551,110680464442257318749
2054,110680464442257318748,223310000000,1702679075,1702679075,110680464442257318748
2055,110680464442257318747,224495000000,1702677335,1702677335,110680464442257318747
2056,110680464442257318746,225156094523,1702673735,1702673735,110680464442257318746
2057,110680464442257318745,224204000000,1702670135,1702670135,110680464442257318745
2058,110680464442257318744,224247262000,1702667159,1702667159,110680464442257318744
2059,110680464442257318743,224249176884,1702666595,1702666595,110680464442257318743
2060,110680464442257318742,224171470000,1702665599,1702665599,110680464442257318742
2061,110680464442257318741,223053000000,1702662923,1702662923,110680464442257318741
2062,110680464442257318740,223310017900,1702662419,1702662419,110680464442257318740
2063,110680464442257318739,224502200800,1702661231,1702661231,110680464442257318739
2064,110680464442257318738,223365769227,1702659323,1702659323,110680464442257318738
2065,110680464442257318737,222934132000,1702659035,1702659035,110680464442257318737
2066,110680464442257318736,224071000000,1702657199,1702657199,110680464442257318736
2067,110680464442257318735,222928236742,1702655723,1702655723,110680464442257318735
2068,110680464442257318734,222866535771,1702654883,1702654883,110680464442257318734
2069,110680464442257318733,224040050000,1702653059,1702653059,110680464442257318733
2070,110680464442257318732,224025812186,1702652183,1702652183,110680464442257318732
2071,110680464442257318731,224586737100,1702648523,1702648523,110680464442257318731
2072,110680464442257318730,225000000000,1702645523,1702645523,110680464442257318730
2073,110680464442257318729,226134270000,1702644923,1702644923,110680464442257318729
2074,110680464442257318728,226066480000,1702642547,1702642547,110680464442257318728
2075,110680464442257318727,227221700000,1702641347,1702641347,110680464442257318727
2076,110680464442257318726,228032798000,1702637747,1702637747,110680464442257318726
2077,110680464442257318725,227666344316,1702634147,1702634147,110680464442257318725
2078,110680464442257318724,227491850000,1702630547,1702630547,110680464442257318724
2079,110680464442257318723,227438294924,1702627391,1702627391,110680464442257318723
2080,110680464442257318722,226998480000,1702626935,1702626935,110680464442257318722
2081,110680464442257318721,226195588000,1702623335,1702623335,110680464442257318721
2082,110680464442257318720,226982412000,1702619735,1702619735,110680464442257318720
2083,110680464442257318719,226884423079,1702618391,1702618391,110680464442257318719
2084,110680464442257318718,228110179137,1702616135,1702616135,110680464442257318718
2085,110680464442257318717,228224190000,1702612535,1702612535,110680464442257318717
2086,110680464442257318716,227939824649,1702611455,1702611455,110680464442257318716
2087,110680464442257318715,229098931000,1702608935,1702608935,110680464442257318715
2088,110680464442257318714,229715000000,1702605335,1702605335,110680464442257318714
2089,110680464442257318713,230388185000,1702601915,1702601915,110680464442257318713
2090,110680464442257318712,230454000000,1702601795,1702601795,110680464442257318712
2091,110680464442257318711,231427000000,1702598123,1702598123,110680464442257318711
2092,110680464442257318710,231436617654,1702597763,1702597763,110680464442257318710
2093,110680464442257318709,232667599598,1702595327,1702595327,110680464442257318709
2094,110680464442257318708,231463449571,1702594547,1702594547,110680464442257318708
2095,110680464442257318707,230984316587,1702593443,1702593443,110680464442257318707
2096,110680464442257318706,229647000000,1702590947,1702590947,110680464442257318706
2097,110680464442257318705,230059784556,1702589807,1702589807,110680464442257318705
2098,110680464442257318704,228891467041,1702587347,1702587347,110680464442257318704
2099,110680464442257318703,229319513000,1702583723,1702583723,110680464442257318703
2100,110680464442257318702,228792282127,1702580123,1702580123,110680464442257318702
2101,110680464442257318701,229747000000,1702577243,1702577243,110680464442257318701
2102,110680464442257318700,230922710000,1702576523,1702576523,110680464442257318700
2103,110680464442257318699,230640000000,1702575227,1702575227,110680464442257318699
2104,110680464442257318698,229466673687,1702574003,1702574003,110680464442257318698
2105,110680464442257318697,228257741500,1702572923,1702572923,110680464442257318697
2106,110680464442257318696,228807757574,1702572023,1702572023,110680464442257318696
2107,110680464442257318695,227597510000,1702569347,1702569347,110680464442257318695
2108,110680464442257318694,227429225296,1702567727,1702567727,110680464442257318694
2109,110680464442257318693,228649074758,1702565747,1702565747,110680464442257318693
2110,110680464442257318692,228775809222,1702564067,1702564067,110680464442257318692
2111,110680464442257318691,227562659735,1702562111,1702562111,110680464442257318691
2112,110680464442257318690,227013000000,1702561331,1702561331,110680464442257318690
2113,110680464442257318689,225646480000,1702560827,1702560827,110680464442257318689
2114,110680464442257318688,224309303125,1702560707,1702560707,110680464442257318688
2115,110680464442257318687,226500042000,1702560647,1702560647,110680464442257318687
2116,110680464442257318686,227741619125,1702560551,1702560551,110680464442257318686
2117,110680464442257318685,228940159701,1702559447,1702559447,110680464442257318685
2118,110680464442257318684,230193000000,1702558511,1702558511,110680464442257318684
2119,110680464442257318683,230453864000,1702555631,1702555631,110680464442257318683
2120,110680464442257318682,231615000000,1702555307,1702555307,110680464442257318682
2121,110680464442257318681,230425554263,1702554935,1702554935,110680464442257318681
2122,110680464442257318680,230075540000,1702554887,1702554887,110680464442257318680
2123,110680464442257318679,228864635240,1702551335,1702551335,110680464442257318679
2124,110680464442257318678,228332520734,1702547735,1702547735,110680464442257318678
2125,110680464442257318677,227441118525,1702544147,1702544147,110680464442257318677
2126,110680464442257318676,228275813100,1702540847,1702540847,110680464442257318676
2127,110680464442257318675,227863616347,1702540547,1702540547,110680464442257318675
2128,110680464442257318674,228156300000,1702536947,1702536947,110680464442257318674
2129,110680464442257318673,227059727986,1702534727,1702534727,110680464442257318673
2130,110680464442257318672,225907471433,1702533347,1702533347,110680464442257318672
2131,110680464442257318671,224966760507,1702529735,1702529735,110680464442257318671
2132,110680464442257318670,225053000000,1702526135,1702526135,110680464442257318670
2133,110680464442257318669,225200690753,1702522535,1702522535,110680464442257318669
2134,110680464442257318668,225211877126,1702518935,1702518935,110680464442257318668
2135,110680464442257318667,225742667000,1702515359,1702515359,110680464442257318667
2136,110680464442257318666,226125643903,1702511735,1702511735,110680464442257318666
2137,110680464442257318665,226105000000,1702508123,1702508123,110680464442257318665
2138,110680464442257318664,226593261498,1702506779,1702506779,110680464442257318664
2139,110680464442257318663,227759000000,1702505663,1702505663,110680464442257318663
2140,110680464442257318662,226368000000,1702504523,1702504523,110680464442257318662
2141,110680464442257318661,225789000000,1702500923,1702500923,110680464442257318661
2142,110680464442257318660,225289824831,1702497323,1702497323,110680464442257318660
2143,110680464442257318659,224836000000,1702496243,1702496243,110680464442257318659
2144,110680464442257318658,223386365422,1702494347,1702494347,110680464442257318658
2145,110680464442257318657,221915030000,1702493723,1702493723,110680464442257318657
2146,110680464442257318656,221294487000,1702490147,1702490147,110680464442257318656
2147,110680464442257318655,220557312000,1702486547,1702486547,110680464442257318655
2148,110680464442257318654,220389726000,1702485767,1702485767,110680464442257318654
2149,110680464442257318653,221589000000,1702482947,1702482947,110680464442257318653
2150,110680464442257318652,221367000000,1702480751,1702480751,110680464442257318652
2151,110680464442257318651,220175638000,1702479827,1702479827,110680464442257318651
2152,110680464442257318650,218891155719,1702479335,1702479335,110680464442257318650
2153,110680464442257318649,219200000000,1702475735,1702475735,110680464442257318649
2154,110680464442257318648,219258953058,1702474235,1702474235,110680464442257318648
2155,110680464442257318647,218127381021,1702472147,1702472147,110680464442257318647
2156,110680464442257318646,217325796442,1702468547,1702468547,110680464442257318646
2157,110680464442257318645,217185000000,1702464935,1702464935,110680464442257318645
2158,110680464442257318644,217655000000,1702461335,1702461335,110680464442257318644
2159,110680464442257318643,217027171966,1702460375,1702460375,110680464442257318643
2160,110680464442257318642,218135710000,1702457759,1702457759,110680464442257318642
2161,110680464442257318641,218267873000,1702456559,1702456559,110680464442257318641
2162,110680464442257318640,217165000000,1702454423,1702454423,110680464442257318640
2163,110680464442257318639,217163856000,1702454135,1702454135,110680464442257318639
2164,110680464442257318638,216838005000,1702451303,1702451303,110680464442257318638
2165,110680464442257318637,215624628575,1702450523,1702450523,110680464442257318637
2166,110680464442257318636,215876199000,1702450259,1702450259,110680464442257318636
2167,110680464442257318635,217050412238,1702446923,1702446923,110680464442257318635
2168,110680464442257318634,216589261483,1702443323,1702443323,110680464442257318634
2169,110680464442257318633,216380765000,1702442027,1702442027,110680464442257318633
2170,110680464442257318632,215277136876,1702441007,1702441007,110680464442257318632
2171,110680464442257318631,216364116000,1702439747,1702439747,110680464442257318631
2172,110680464442257318630,216983575000,1702436123,1702436123,110680464442257318630
2173,110680464442257318629,216795560000,1702434767,1702434767,110680464442257318629
2174,110680464442257318628,215631000000,1702434527,1702434527,110680464442257318628
2175,110680464442257318627,216771179690,1702434311,1702434311,110680464442257318627
2176,110680464442257318626,217863168000,1702432547,1702432547,110680464442257318626
2177,110680464442257318625,217899167000,1702430831,1702430831,110680464442257318625
2178,110680464442257318624,219186290000,1702430267,1702430267,110680464442257318624
2179,110680464442257318623,220320000000,1702428947,1702428947,110680464442257318623
2180,110680464442257318622,220456000000,1702425347,1702425347,110680464442257318622
2181,110680464442257318621,220062806000,1702423175,1702423175,110680464442257318621
2182,110680464442257318620,218940000000,1702421735,1702421735,110680464442257318620
2183,110680464442257318619,218310000000,1702419275,1702419275,110680464442257318619
2184,110680464442257318618,217079636597,1702418135,1702418135,110680464442257318618
2185,110680464442257318617,217529781398,1702417775,1702417775,110680464442257318617
2186,110680464442257318616,218682919381,1702414535,1702414535,110680464442257318616
2187,110680464442257318615,218238560000,1702413479,1702413479,110680464442257318615
2188,110680464442257318614,217006220583,1702412831,1702412831,110680464442257318614
2189,110680464442257318613,218098026100,1702410935,1702410935,110680464442257318613
2190,110680464442257318612,217765762800,1702409159,1702409159,110680464442257318612
2191,110680464442257318611,218872260000,1702407335,1702407335,110680464442257318611
2192,110680464442257318610,218355000000,1702404599,1702404599,110680464442257318610
2193,110680464442257318609,217200750000,1702403735,1702403735,110680464442257318609
2194,110680464442257318608,216676000000,1702402511,1702402511,110680464442257318608
2195,110680464442257318607,217774426887,1702401767,1702401767,110680464442257318607
2196,110680464442257318606,219047000000,1702400135,1702400135,110680464442257318606
2197,110680464442257318605,219005820000,1702396535,1702396535,110680464442257318605
2198,110680464442257318604,219577762065,1702394591,1702394591,110680464442257318604
2199,110680464442257318603,220711619979,1702392935,1702392935,110680464442257318603
2200,110680464442257318602,221176246471,1702392419,1702392419,110680464442257318602
2201,110680464442257318601,222299363740,1702389347,1702389347,110680464442257318601
2202,110680464442257318600,222357960000,1702385735,1702385735,110680464442257318600
2203,110680464442257318599,222409976104,1702385135,1702385135,110680464442257318599
2204,110680464442257318598,221229560000,1702382135,1702382135,110680464442257318598
2205,110680464442257318597,221262867429,1702381379,1702381379,110680464442257318597
2206,110680464442257318596,222501441000,1702378535,1702378535,110680464442257318596
2207,110680464442257318595,222860484000,1702374923,1702374923,110680464442257318595
2208,110680464442257318594,223726926716,1702371323,1702371323,110680464442257318594
2209,110680464442257318593,223290774000,1702368023,1702368023,110680464442257318593
2210,110680464442257318592,223656866657,1702367723,1702367723,110680464442257318592
2211,110680464442257318591,223466566000,1702367423,1702367423,110680464442257318591
2212,110680464442257318590,222264830000,1702364123,1702364123,110680464442257318590
2213,110680464442257318589,221229650000,1702362503,1702362503,110680464442257318589
2214,110680464442257318588,222500000000,1702360547,1702360547,110680464442257318588
2215,110680464442257318587,222315000000,1702356947,1702356947,110680464442257318587
2216,110680464442257318586,223118197281,1702353347,1702353347,110680464442257318586
2217,110680464442257318585,223689811801,1702349831,1702349831,110680464442257318585
2218,110680464442257318584,223662000000,1702349807,1702349807,110680464442257318584
2219,110680464442257318583,223340659000,1702346147,1702346147,110680464442257318583
2220,110680464442257318582,223366678000,1702342535,1702342535,110680464442257318582
2221,110680464442257318581,223500000000,1702340651,1702340651,110680464442257318581
2222,110680464442257318580,222212000000,1702338935,1702338935,110680464442257318580
2223,110680464442257318579,222429825000,1702335335,1702335335,110680464442257318579
2224,110680464442257318578,221688755000,1702331735,1702331735,110680464442257318578
2225,110680464442257318577,220938424506,1702329335,1702329335,110680464442257318577
2226,110680464442257318576,219544230000,1702328135,1702328135,110680464442257318576
2227,110680464442257318575,219266554000,1702327655,1702327655,110680464442257318575
2228,110680464442257318574,218106221400,1702324535,1702324535,110680464442257318574
2229,110680464442257318573,218457180000,1702324199,1702324199,110680464442257318573
2230,110680464442257318572,217242190000,1702323815,1702323815,110680464442257318572
2231,110680464442257318571,216152480000,1702323719,1702323719,110680464442257318571
2232,110680464442257318570,217460439193,1702322399,1702322399,110680464442257318570
2233,110680464442257318569,218732310000,1702320923,1702320923,110680464442257318569
2234,110680464442257318568,218780000000,1702320743,1702320743,110680464442257318568
2235,110680464442257318567,217675000000,1702319603,1702319603,110680464442257318567
2236,110680464442257318566,216410238617,1702319339,1702319339,110680464442257318566
2237,110680464442257318565,217616628000,1702319099,1702319099,110680464442257318565
2238,110680464442257318564,219040000000,1702318343,1702318343,110680464442257318564
2239,110680464442257318563,220142234000,1702317323,1702317323,110680464442257318563
2240,110680464442257318562,221111000000,1702313723,1702313723,110680464442257318562
2241,110680464442257318561,220539980000,1702312019,1702312019,110680464442257318561
2242,110680464442257318560,219349110000,1702311539,1702311539,110680464442257318560
2243,110680464442257318559,220620000000,1702311167,1702311167,110680464442257318559
2244,110680464442257318558,221804126000,1702310123,1702310123,110680464442257318558
2245,110680464442257318557,221071019000,1702309547,1702309547,110680464442257318557
2246,110680464442257318556,222385461127,1702306523,1702306523,110680464442257318556
2247,110680464442257318555,222622155000,1702303607,1702303607,110680464442257318555
2248,110680464442257318554,223941000000,1702303007,1702303007,110680464442257318554
2249,110680464442257318553,223073000000,1702302647,1702302647,110680464442257318553
2250,110680464442257318552,224218000000,1702299323,1702299323,110680464442257318552
2251,110680464442257318551,224855069000,1702295723,1702295723,110680464442257318551
2252,110680464442257318550,224592204120,1702292123,1702292123,110680464442257318550
2253,110680464442257318549,224511427619,1702288523,1702288523,110680464442257318549
2254,110680464442257318548,224320000000,1702285247,1702285247,110680464442257318548
2255,110680464442257318547,224305000000,1702284983,1702284983,110680464442257318547
2256,110680464442257318546,223659000000,1702281647,1702281647,110680464442257318546
2257,110680464442257318545,223694794000,1702281347,1702281347,110680464442257318545
2258,110680464442257318544,224290000000,1702277723,1702277723,110680464442257318544
2259,110680464442257318543,223240000000,1702277627,1702277627,110680464442257318543
2260,110680464442257318542,223438000000,1702276835,1702276835,110680464442257318542
2261,110680464442257318541,224610000000,1702274147,1702274147,110680464442257318541
2262,110680464442257318540,224107360000,1702270547,1702270547,110680464442257318540
2263,110680464442257318539,223940643000,1702268891,1702268891,110680464442257318539
2264,110680464442257318538,225121150000,1702266911,1702266911,110680464442257318538
2265,110680464442257318537,224960000000,1702265951,1702265951,110680464442257318537
2266,110680464442257318536,223578877000,1702263335,1702263335,110680464442257318536
2267,110680464442257318535,223430531000,1702262771,1702262771,110680464442257318535
2268,110680464442257318534,222271000000,1702262651,1702262651,110680464442257318534
2269,110680464442257318533,223395750000,1702262555,1702262555,110680464442257318533
2270,110680464442257318532,224600000000,1702262111,1702262111,110680464442257318532
2271,110680464442257318531,223335000000,1702261151,1702261151,110680464442257318531
2272,110680464442257318530,222206420000,1702260995,1702260995,110680464442257318530
2273,110680464442257318529,221050000000,1702260935,1702260935,110680464442257318529
2274,110680464442257318528,219851320000,1702260911,1702260911,110680464442257318528
2275,110680464442257318527,218419616000,1702260899,1702260899,110680464442257318527
2276,110680464442257318526,216924627518,1702260815,1702260815,110680464442257318526
2277,110680464442257318525,223837000000,1702260791,1702260791,110680464442257318525
2278,110680464442257318524,228402000000,1702260755,1702260755,110680464442257318524
2279,110680464442257318523,229831300000,1702260731,1702260731,110680464442257318523
2280,110680464442257318522,231636000000,1702260311,1702260311,110680464442257318522
2281,110680464442257318521,233552000000,1702259735,1702259735,110680464442257318521
2282,110680464442257318520,233376000000,1702256639,1702256639,110680464442257318520
2283,110680464442257318519,234648000000,1702256135,1702256135,110680464442257318519
2284,110680464442257318518,235096576666,1702252535,1702252535,110680464442257318518
2285,110680464442257318517,235128566000,1702250279,1702250279,110680464442257318517
2286,110680464442257318516,236352056633,1702248935,1702248935,110680464442257318516
2287,110680464442257318515,236212665000,1702245323,1702245323,110680464442257318515
2288,110680464442257318514,236133450000,1702243763,1702243763,110680464442257318514
2289,110680464442257318513,237371920000,1702241723,1702241723,110680464442257318513
2290,110680464442257318512,236600103497,1702240979,1702240979,110680464442257318512
2291,110680464442257318511,235393550000,1702238123,1702238123,110680464442257318511
2292,110680464442257318510,235592059000,1702234523,1702234523,110680464442257318510
2293,110680464442257318509,235698384989,1702232927,1702232927,110680464442257318509
2294,110680464442257318508,234521750000,1702230923,1702230923,110680464442257318508
2295,110680464442257318507,234666677302,1702227503,1702227503,110680464442257318507
2296,110680464442257318506,234664405320,1702227407,1702227407,110680464442257318506
2297,110680464442257318505,235147273745,1702223747,1702223747,110680464442257318505
2298,110680464442257318504,234952900000,1702220147,1702220147,110680464442257318504
2299,110680464442257318503,234681766000,1702216547,1702216547,110680464442257318503
2300,110680464442257318502,234831000000,1702212947,1702212947,110680464442257318502
2301,110680464442257318501,233854000000,1702209335,1702209335,110680464442257318501
2302,110680464442257318500,233579660000,1702205735,1702205735,110680464442257318500
2303,110680464442257318499,233195091000,1702202135,1702202135,110680464442257318499
2304,110680464442257318498,234218750000,1702198535,1702198535,110680464442257318498
2305,110680464442257318497,234233000000,1702197875,1702197875,110680464442257318497
2306,110680464442257318496,235417295497,1702195247,1702195247,110680464442257318496
2307,110680464442257318495,235277000000,1702194935,1702194935,110680464442257318495
2308,110680464442257318494,234973253700,1702191335,1702191335,110680464442257318494
2309,110680464442257318493,235723168765,1702187723,1702187723,110680464442257318493
2310,110680464442257318492,235440397328,1702184123,1702184123,110680464442257318492
2311,110680464442257318491,235014466543,1702180523,1702180523,110680464442257318491
2312,110680464442257318490,234776285851,1702176923,1702176923,110680464442257318490
2313,110680464442257318489,234981251265,1702173347,1702173347,110680464442257318489
2314,110680464442257318488,235227703433,1702169747,1702169747,110680464442257318488
2315,110680464442257318487,235180924000,1702169711,1702169711,110680464442257318487
2316,110680464442257318486,234019445058,1702166111,1702166111,110680464442257318486
2317,110680464442257318485,233111535000,1702164911,1702164911,110680464442257318485
2318,110680464442257318484,234405321472,1702164767,1702164767,110680464442257318484
2319,110680464442257318483,235630000000,1702162547,1702162547,110680464442257318483
2320,110680464442257318482,235490016382,1702158935,1702158935,110680464442257318482
2321,110680464442257318481,235375160000,1702155335,1702155335,110680464442257318481
2322,110680464442257318480,234760000000,1702153931,1702153931,110680464442257318480
2323,110680464442257318479,235943180000,1702151735,1702151735,110680464442257318479
2324,110680464442257318478,235992670000,1702148135,1702148135,110680464442257318478
2325,110680464442257318477,235232000000,1702144535,1702144535,110680464442257318477
2326,110680464442257318476,235338513064,1702140935,1702140935,110680464442257318476
2327,110680464442257318475,235218933000,1702139231,1702139231,110680464442257318475
2328,110680464442257318474,236432460000,1702137395,1702137395,110680464442257318474
2329,110680464442257318473,235713834801,1702136099,1702136099,110680464442257318473
2330,110680464442257318472,234537430000,1702133723,1702133723,110680464442257318472
2331,110680464442257318471,234634119000,1702133063,1702133063,110680464442257318471
2332,110680464442257318470,235876433427,1702130123,1702130123,110680464442257318470
2333,110680464442257318469,235825317219,1702126523,1702126523,110680464442257318469
2334,110680464442257318468,235802719722,1702122947,1702122947,110680464442257318468
2335,110680464442257318467,236210000000,1702119323,1702119323,110680464442257318467
2336,110680464442257318466,235843092781,1702115747,1702115747,110680464442257318466
2337,110680464442257318465,236798619912,1702112147,1702112147,110680464442257318465
2338,110680464442257318464,236948396000,1702111247,1702111247,110680464442257318464
2339,110680464442257318463,238140305000,1702111007,1702111007,110680464442257318463
2340,110680464442257318462,239610000000,1702109891,1702109891,110680464442257318462
2341,110680464442257318461,238407532300,1702108847,1702108847,110680464442257318461
2342,110680464442257318460,238229049800,1702108547,1702108547,110680464442257318460
2343,110680464442257318459,237466546000,1702104947,1702104947,110680464442257318459
2344,110680464442257318458,236726727591,1702101311,1702101311,110680464442257318458
2345,110680464442257318457,236842456137,1702097735,1702097735,110680464442257318457
2346,110680464442257318456,235867289600,1702094135,1702094135,110680464442257318456
2347,110680464442257318455,235361170425,1702090535,1702090535,110680464442257318455
2348,110680464442257318454,235390742000,1702086935,1702086935,110680464442257318454
2349,110680464442257318453,235159000000,1702084235,1702084235,110680464442257318453
2350,110680464442257318452,236420000000,1702083335,1702083335,110680464442257318452
2351,110680464442257318451,236023532000,1702079723,1702079723,110680464442257318451
2352,110680464442257318450,236497000000,1702076123,1702076123,110680464442257318450
2353,110680464442257318449,236577189000,1702072523,1702072523,110680464442257318449
2354,110680464442257318448,236366725500,1702071839,1702071839,110680464442257318448
2355,110680464442257318447,237605000000,1702070783,1702070783,110680464442257318447
2356,110680464442257318446,236411000000,1702068923,1702068923,110680464442257318446
2357,110680464442257318445,235412000000,1702065419,1702065419,110680464442257318445
2358,110680464442257318444,235445130000,1702065383,1702065383,110680464442257318444
2359,110680464442257318443,234729580049,1702061807,1702061807,110680464442257318443
2360,110680464442257318442,234710000000,1702061783,1702061783,110680464442257318442
2361,110680464442257318441,235141000000,1702058147,1702058147,110680464442257318441
2362,110680464442257318440,234204271000,1702056647,1702056647,110680464442257318440
