,round,answer,start,update,answeredInRound
778,110680464442257319609,4659088557750,1704933527,1704933527,110680464442257319609
779,110680464442257319608,4633838094353,1704932471,1704932471,110680464442257319608
780,110680464442257319607,4658565895902,1704930947,1704930947,110680464442257319607
781,110680464442257319606,4650430493778,1704930635,1704930635,110680464442257319606
782,110680464442257319605,4673855000000,1704930431,1704930431,110680464442257319605
783,110680464442257319604,4650095473948,1704930011,1704930011,110680464442257319604
784,110680464442257319603,4678325000000,1704929447,1704929447,110680464442257319603
785,110680464442257319602,4712639800000,1704929135,1704929135,110680464442257319602
786,110680464442257319601,4747657000000,1704928523,1704928523,110680464442257319601
787,110680464442257319600,4723080000000,1704927995,1704927995,110680464442257319600
788,110680464442257319599,4694776620328,1704927335,1704927335,110680464442257319599
789,110680464442257319598,4674854310000,1704927191,1704927191,110680464442257319598
790,110680464442257319597,4649843000000,1704925355,1704925355,110680464442257319597
791,110680464442257319596,4621469002000,1704925031,1704925031,110680464442257319596
792,110680464442257319595,4595999000000,1704923975,1704923975,110680464442257319595
793,110680464442257319594,4571731800000,1704923747,1704923747,110680464442257319594
794,110680464442257319593,4559571264493,1704923255,1704923255,110680464442257319593
795,110680464442257319592,4536217700000,1704922751,1704922751,110680464442257319592
796,110680464442257319591,4562978523814,1704921515,1704921515,110680464442257319591
797,110680464442257319590,4603966772417,1704921335,1704921335,110680464442257319590
798,110680464442257319589,4627708000000,1704920915,1704920915,110680464442257319589
799,110680464442257319588,4601190600000,1704920291,1704920291,110680464442257319588
800,110680464442257319587,4567253845000,1704920135,1704920135,110680464442257319587
801,110680464442257319586,4578386289805,1704919655,1704919655,110680464442257319586
802,110680464442257319585,4552791000000,1704919499,1704919499,110680464442257319585
803,110680464442257319584,4591908546423,1704919475,1704919475,110680464442257319584
804,110680464442257319583,4617673800000,1704919451,1704919451,110680464442257319583
805,110680464442257319582,4588046679388,1704918719,1704918719,110680464442257319582
806,110680464442257319581,4565211152552,1704918455,1704918455,110680464442257319581
807,110680464442257319580,4542335200000,1704918215,1704918215,110680464442257319580
808,110680464442257319579,4574028000000,1704917771,1704917771,110680464442257319579
809,110680464442257319578,4544771681372,1704917663,1704917663,110680464442257319578
810,110680464442257319577,4505699000000,1704917555,1704917555,110680464442257319577
811,110680464442257319576,4590272059000,1704917495,1704917495,110680464442257319576
812,110680464442257319575,4620463366000,1704917291,1704917291,110680464442257319575
813,110680464442257319574,4650513862000,1704916535,1704916535,110680464442257319574
814,110680464442257319573,4649151000000,1704916439,1704916439,110680464442257319573
815,110680464442257319572,4621855939000,1704914855,1704914855,110680464442257319572
816,110680464442257319571,4645827129075,1704913979,1704913979,110680464442257319571
817,110680464442257319570,4622705179634,1704913775,1704913775,110680464442257319570
818,110680464442257319569,4653124234285,1704912935,1704912935,110680464442257319569
819,110680464442257319568,4650679097650,1704912815,1704912815,110680464442257319568
820,110680464442257319567,4627100000000,1704912179,1704912179,110680464442257319567
821,110680464442257319566,4653048000000,1704911495,1704911495,110680464442257319566
822,110680464442257319565,4629091776833,1704910499,1704910499,110680464442257319565
823,110680464442257319564,4605961190319,1704910199,1704910199,110680464442257319564
824,110680464442257319563,4653900000000,1704909839,1704909839,110680464442257319563
825,110680464442257319562,4627403674749,1704909335,1704909335,110680464442257319562
826,110680464442257319561,4621332000000,1704908639,1704908639,110680464442257319561
827,110680464442257319560,4592671747791,1704908399,1704908399,110680464442257319560
828,110680464442257319559,4567198500000,1704907799,1704907799,110680464442257319559
829,110680464442257319558,4543000145248,1704905723,1704905723,110680464442257319558
830,110680464442257319557,4553489000000,1704904319,1704904319,110680464442257319557
831,110680464442257319556,4530802438000,1704902699,1704902699,110680464442257319556
832,110680464442257319555,4558311169070,1704902483,1704902483,110680464442257319555
833,110680464442257319554,4533043700000,1704902123,1704902123,110680464442257319554
834,110680464442257319553,4537287806764,1704901223,1704901223,110680464442257319553
835,110680464442257319552,4514198000000,1704899279,1704899279,110680464442257319552
836,110680464442257319551,4489057000000,1704898523,1704898523,110680464442257319551
837,110680464442257319550,4492381100000,1704898319,1704898319,110680464442257319550
838,110680464442257319549,4515803000000,1704897263,1704897263,110680464442257319549
839,110680464442257319548,4539043000000,1704897083,1704897083,110680464442257319548
840,110680464442257319547,4515109000000,1704896243,1704896243,110680464442257319547
841,110680464442257319546,4489992343814,1704895799,1704895799,110680464442257319546
842,110680464442257319545,4516899695672,1704894923,1704894923,110680464442257319545
843,110680464442257319544,4515686500000,1704893303,1704893303,110680464442257319544
844,110680464442257319543,4493049679714,1704892007,1704892007,110680464442257319543
845,110680464442257319542,4469689968290,1704891863,1704891863,110680464442257319542
846,110680464442257319541,4445811807083,1704891683,1704891683,110680464442257319541
847,110680464442257319540,4469300000000,1704891407,1704891407,110680464442257319540
848,110680464442257319539,4483052277300,1704891287,1704891287,110680464442257319539
849,110680464442257319538,4506369102486,1704889943,1704889943,110680464442257319538
850,110680464442257319537,4539998000000,1704888983,1704888983,110680464442257319537
851,110680464442257319536,4564600000000,1704888227,1704888227,110680464442257319536
852,110680464442257319535,4541519257229,1704887747,1704887747,110680464442257319535
853,110680464442257319534,4539662112935,1704887603,1704887603,110680464442257319534
854,110680464442257319533,4565360361968,1704884147,1704884147,110680464442257319533
855,110680464442257319532,4566010100000,1704880547,1704880547,110680464442257319532
856,110680464442257319531,4554625281000,1704876935,1704876935,110680464442257319531
857,110680464442257319530,4578700000000,1704873635,1704873635,110680464442257319530
858,110680464442257319529,4578636800000,1704873335,1704873335,110680464442257319529
859,110680464442257319528,4578279000000,1704872543,1704872543,110680464442257319528
860,110680464442257319527,4603203485954,1704869735,1704869735,110680464442257319527
861,110680464442257319526,4598772797060,1704866135,1704866135,110680464442257319526
862,110680464442257319525,4607705579589,1704862535,1704862535,110680464442257319525
863,110680464442257319524,4612600000000,1704858935,1704858935,110680464442257319524
864,110680464442257319523,4599466872702,1704855335,1704855335,110680464442257319523
865,110680464442257319522,4592532960384,1704851723,1704851723,110680464442257319522
866,110680464442257319521,4584839800000,1704848135,1704848135,110680464442257319521
867,110680464442257319520,4584643600000,1704847223,1704847223,110680464442257319520
868,110680464442257319519,4608624420000,1704844559,1704844559,110680464442257319519
869,110680464442257319518,4605492189283,1704840923,1704840923,110680464442257319518
870,110680464442257319517,4587332000000,1704839327,1704839327,110680464442257319517
871,110680464442257319516,4562951967542,1704838043,1704838043,110680464442257319516
872,110680464442257319515,4537087000000,1704837443,1704837443,110680464442257319515
873,110680464442257319514,4563939000000,1704837323,1704837323,110680464442257319514
874,110680464442257319513,4559280000000,1704837263,1704837263,110680464442257319513
875,110680464442257319512,4583203132620,1704836867,1704836867,110680464442257319512
876,110680464442257319511,4615471380871,1704836255,1704836255,110680464442257319511
877,110680464442257319510,4591252281082,1704836123,1704836123,110680464442257319510
878,110680464442257319509,4568229423919,1704835967,1704835967,110680464442257319509
879,110680464442257319508,4599700000000,1704835787,1704835787,110680464442257319508
880,110680464442257319507,4559802100000,1704835667,1704835667,110680464442257319507
881,110680464442257319506,4526644737000,1704835655,1704835655,110680464442257319506
882,110680464442257319505,4563145000000,1704835583,1704835583,110680464442257319505
883,110680464442257319504,4533854699466,1704835547,1704835547,110680464442257319504
884,110680464442257319503,4632961300000,1704835463,1704835463,110680464442257319503
885,110680464442257319502,4608117000000,1704835283,1704835283,110680464442257319502
886,110680464442257319501,4635020583858,1704835247,1704835247,110680464442257319501
887,110680464442257319500,4659391000000,1704835187,1704835187,110680464442257319500
888,110680464442257319499,4631392218000,1704835127,1704835127,110680464442257319499
889,110680464442257319498,4585791604937,1704835067,1704835067,110680464442257319498
890,110680464442257319497,4672994254791,1704834983,1704834983,110680464442257319497
891,110680464442257319496,4755690829044,1704834971,1704834971,110680464442257319496
892,110680464442257319495,4787038000000,1704834935,1704834935,110680464442257319495
893,110680464442257319494,4762817000000,1704834779,1704834779,110680464442257319494
894,110680464442257319493,4724442019000,1704834779,1704834779,110680464442257319493
895,110680464442257319492,4663770521751,1704833747,1704833747,110680464442257319492
896,110680464442257319491,4686450000000,1704830159,1704830159,110680464442257319491
897,110680464442257319490,4666174779000,1704826547,1704826547,110680464442257319490
898,110680464442257319489,4653066000000,1704825323,1704825323,110680464442257319489
899,110680464442257319488,4678577325704,1704822947,1704822947,110680464442257319488
900,110680464442257319487,4686503478973,1704819347,1704819347,110680464442257319487
901,110680464442257319486,4685687800000,1704815735,1704815735,110680464442257319486
902,110680464442257319485,4693938231799,1704814715,1704814715,110680464442257319485
903,110680464442257319484,4669047534020,1704812147,1704812147,110680464442257319484
904,110680464442257319483,4668249143170,1704810791,1704810791,110680464442257319483
905,110680464442257319482,4692335322873,1704808535,1704808535,110680464442257319482
906,110680464442257319481,4689558282000,1704808391,1704808391,110680464442257319481
907,110680464442257319480,4662421000000,1704805331,1704805331,110680464442257319480
908,110680464442257319479,4636390457861,1704805175,1704805175,110680464442257319479
909,110680464442257319478,4605959840236,1704805055,1704805055,110680464442257319478
910,110680464442257319477,4565673000000,1704805019,1704805019,110680464442257319477
911,110680464442257319476,4678115509389,1704804947,1704804947,110680464442257319476
912,110680464442257319475,4690307677567,1704804659,1704804659,110680464442257319475
913,110680464442257319474,4661708248822,1704801335,1704801335,110680464442257319474
914,110680464442257319473,4647000000000,1704797735,1704797735,110680464442257319473
915,110680464442257319472,4659691000000,1704794123,1704794123,110680464442257319472
916,110680464442257319471,4661044000000,1704790523,1704790523,110680464442257319471
917,110680464442257319470,4658873304000,1704790499,1704790499,110680464442257319470
918,110680464442257319469,4685200000000,1704787223,1704787223,110680464442257319469
919,110680464442257319468,4688576000000,1704786923,1704786923,110680464442257319468
920,110680464442257319467,4683892287712,1704783323,1704783323,110680464442257319467
921,110680464442257319466,4674781000000,1704779747,1704779747,110680464442257319466
922,110680464442257319465,4684459899423,1704776147,1704776147,110680464442257319465
923,110680464442257319464,4694652000000,1704772547,1704772547,110680464442257319464
924,110680464442257319463,4699331000000,1704770951,1704770951,110680464442257319463
925,110680464442257319462,4675200000000,1704768947,1704768947,110680464442257319462
926,110680464442257319461,4678691000000,1704768011,1704768011,110680464442257319461
927,110680464442257319460,4653313811000,1704765335,1704765335,110680464442257319460
928,110680464442257319459,4647962936340,1704764015,1704764015,110680464442257319459
929,110680464442257319458,4672500000000,1704761735,1704761735,110680464442257319458
930,110680464442257319457,4668141900000,1704761111,1704761111,110680464442257319457
931,110680464442257319456,4641015701168,1704760751,1704760751,110680464442257319456
932,110680464442257319455,4667327563562,1704760655,1704760655,110680464442257319455
933,110680464442257319454,4693960229284,1704758135,1704758135,110680464442257319454
934,110680464442257319453,4701998878649,1704754535,1704754535,110680464442257319453
935,110680464442257319452,4690525671734,1704751475,1704751475,110680464442257319452
936,110680464442257319451,4714309493794,1704750935,1704750935,110680464442257319451
937,110680464442257319450,4719898700000,1704750083,1704750083,110680464442257319450
938,110680464442257319449,4694101000000,1704747335,1704747335,110680464442257319449
939,110680464442257319448,4676515500707,1704746939,1704746939,110680464442257319448
940,110680464442257319447,4702900000000,1704743723,1704743723,110680464442257319447
941,110680464442257319446,4678433229000,1704742103,1704742103,110680464442257319446
942,110680464442257319445,4702993264090,1704740435,1704740435,110680464442257319445
943,110680464442257319444,4679300000000,1704740123,1704740123,110680464442257319444
944,110680464442257319443,4671552000000,1704740003,1704740003,110680464442257319443
945,110680464442257319442,4696875000000,1704739799,1704739799,110680464442257319442
946,110680464442257319441,4670677286000,1704739199,1704739199,110680464442257319441
947,110680464442257319440,4640588126351,1704739031,1704739031,110680464442257319440
948,110680464442257319439,4605100000000,1704737135,1704737135,110680464442257319439
949,110680464442257319438,4579421482259,1704736859,1704736859,110680464442257319438
950,110680464442257319437,4553185000000,1704736535,1704736535,110680464442257319437
951,110680464442257319436,4545056000000,1704735503,1704735503,110680464442257319436
952,110680464442257319435,4519587586458,1704734123,1704734123,110680464442257319435
953,110680464442257319434,4496504266883,1704732923,1704732923,110680464442257319434
954,110680464442257319433,4498994748904,1704729323,1704729323,110680464442257319433
955,110680464442257319432,4491858450017,1704728747,1704728747,110680464442257319432
956,110680464442257319431,4514600000000,1704728507,1704728507,110680464442257319431
957,110680464442257319430,4489226211380,1704725723,1704725723,110680464442257319430
958,110680464442257319429,4493772955072,1704722147,1704722147,110680464442257319429
959,110680464442257319428,4499128612446,1704718547,1704718547,110680464442257319428
960,110680464442257319427,4501253533643,1704718487,1704718487,110680464442257319427
961,110680464442257319426,4478047616932,1704717131,1704717131,110680464442257319426
962,110680464442257319425,4453260653606,1704717011,1704717011,110680464442257319425
963,110680464442257319424,4481293000000,1704716387,1704716387,110680464442257319424
964,110680464442257319423,4505184455000,1704715991,1704715991,110680464442257319423
965,110680464442257319422,4482199000000,1704715331,1704715331,110680464442257319422
966,110680464442257319421,4457335069099,1704714947,1704714947,110680464442257319421
967,110680464442257319420,4433900000000,1704714491,1704714491,110680464442257319420
968,110680464442257319419,4411422064288,1704711311,1704711311,110680464442257319419
969,110680464442257319418,4394313000000,1704709295,1704709295,110680464442257319418
970,110680464442257319417,4372431000000,1704707735,1704707735,110680464442257319417
971,110680464442257319416,4390840033148,1704704135,1704704135,110680464442257319416
972,110680464442257319415,4398581200000,1704700835,1704700835,110680464442257319415
973,110680464442257319414,4395944000000,1704700535,1704700535,110680464442257319414
974,110680464442257319413,4384731880362,1704699419,1704699419,110680464442257319413
975,110680464442257319412,4407584229000,1704698279,1704698279,110680464442257319412
976,110680464442257319411,4384722000000,1704696935,1704696935,110680464442257319411
977,110680464442257319410,4386206000000,1704696779,1704696779,110680464442257319410
978,110680464442257319409,4408400000000,1704694919,1704694919,110680464442257319409
979,110680464442257319408,4365326334863,1704693347,1704693347,110680464442257319408
980,110680464442257319407,4357063826358,1704689735,1704689735,110680464442257319407
981,110680464442257319406,4355021499342,1704686123,1704686123,110680464442257319406
982,110680464442257319405,4357144374962,1704685799,1704685799,110680464442257319405
983,110680464442257319404,4333384329214,1704682523,1704682523,110680464442257319404
984,110680464442257319403,4345963000000,1704682019,1704682019,110680464442257319403
985,110680464442257319402,4370901742984,1704678923,1704678923,110680464442257319402
986,110680464442257319401,4371460000000,1704675323,1704675323,110680464442257319401
987,110680464442257319400,4388200000000,1704671747,1704671747,110680464442257319400
988,110680464442257319399,4373832000000,1704670427,1704670427,110680464442257319399
989,110680464442257319398,4397100000000,1704668147,1704668147,110680464442257319398
990,110680464442257319397,4391311000000,1704666707,1704666707,110680464442257319397
991,110680464442257319396,4420846920835,1704664547,1704664547,110680464442257319396
992,110680464442257319395,4416499500000,1704660947,1704660947,110680464442257319395
993,110680464442257319394,4426113800000,1704657335,1704657335,110680464442257319394
994,110680464442257319393,4412878712000,1704653735,1704653735,110680464442257319393
995,110680464442257319392,4404924317545,1704650135,1704650135,110680464442257319392
996,110680464442257319391,4394181000000,1704646535,1704646535,110680464442257319391
997,110680464442257319390,4408043000000,1704642947,1704642947,110680464442257319390
998,110680464442257319389,4416276000000,1704641879,1704641879,110680464442257319389
999,110680464442257319388,4439046459233,1704639335,1704639335,110680464442257319388
1000,110680464442257319387,4438511000000,1704635723,1704635723,110680464442257319387
1001,110680464442257319386,4433955200000,1704633839,1704633839,110680464442257319386
1002,110680464442257319385,4411832100000,1704632123,1704632123,110680464442257319385
1003,110680464442257319384,4407542500000,1704628523,1704628523,110680464442257319384
1004,110680464442257319383,4398729000000,1704624923,1704624923,110680464442257319383
1005,110680464442257319382,4392284457535,1704621323,1704621323,110680464442257319382
1006,110680464442257319381,4406265212828,1704617759,1704617759,110680464442257319381
1007,110680464442257319380,4411911641805,1704614447,1704614447,110680464442257319380
1008,110680464442257319379,4411336400000,1704614147,1704614147,110680464442257319379
1009,110680464442257319378,4403518400000,1704610547,1704610547,110680464442257319378
1010,110680464442257319377,4398930680037,1704606947,1704606947,110680464442257319377
1011,110680464442257319376,4402262966000,1704603347,1704603347,110680464442257319376
1012,110680464442257319375,4399633301034,1704599735,1704599735,110680464442257319375
1013,110680464442257319374,4396166689219,1704596135,1704596135,110680464442257319374
1014,110680464442257319373,4405163435910,1704592535,1704592535,110680464442257319373
1015,110680464442257319372,4421577000000,1704588935,1704588935,110680464442257319372
1016,110680464442257319371,4419121000000,1704587999,1704587999,110680464442257319371
1017,110680464442257319370,4396305000000,1704585335,1704585335,110680464442257319370
1018,110680464442257319369,4385846121986,1704581735,1704581735,110680464442257319369
1019,110680464442257319368,4388700000000,1704578123,1704578123,110680464442257319368
1020,110680464442257319367,4386000000000,1704574523,1704574523,110680464442257319367
1021,110680464442257319366,4392601322802,1704570923,1704570923,110680464442257319366
1022,110680464442257319365,4406913000000,1704567323,1704567323,110680464442257319365
1023,110680464442257319364,4396954000000,1704563723,1704563723,110680464442257319364
1024,110680464442257319363,4389879334489,1704560147,1704560147,110680464442257319363
1025,110680464442257319362,4392095658514,1704556547,1704556547,110680464442257319362
1026,110680464442257319361,4385011468574,1704552947,1704552947,110680464442257319361
1027,110680464442257319360,4375957824955,1704549311,1704549311,110680464442257319360
1028,110680464442257319359,4362408322683,1704545747,1704545747,110680464442257319359
1029,110680464442257319358,4368870800000,1704542135,1704542135,110680464442257319358
1030,110680464442257319357,4373350000000,1704538535,1704538535,110680464442257319357
1031,110680464442257319356,4370768700000,1704534935,1704534935,110680464442257319356
1032,110680464442257319355,4372296598000,1704531335,1704531335,110680464442257319355
1033,110680464442257319354,4369744554898,1704528035,1704528035,110680464442257319354
1034,110680464442257319353,4366525767850,1704527735,1704527735,110680464442257319353
1035,110680464442257319352,4353601202159,1704524123,1704524123,110680464442257319352
1036,110680464442257319351,4365800000000,1704520523,1704520523,110680464442257319351
1037,110680464442257319350,4366600000000,1704520343,1704520343,110680464442257319350
1038,110680464442257319349,4389379799155,1704516923,1704516923,110680464442257319349
1039,110680464442257319348,4399085000000,1704513323,1704513323,110680464442257319348
1040,110680464442257319347,4396480830332,1704509723,1704509723,110680464442257319347
1041,110680464442257319346,4403204696519,1704506543,1704506543,110680464442257319346
1042,110680464442257319345,4403580000000,1704506171,1704506171,110680464442257319345
1043,110680464442257319344,4411962108318,1704502547,1704502547,110680464442257319344
1044,110680464442257319343,4415251400000,1704498947,1704498947,110680464442257319343
1045,110680464442257319342,4417272794000,1704495911,1704495911,110680464442257319342
1046,110680464442257319341,4391863178333,1704495359,1704495359,110680464442257319341
1047,110680464442257319340,4385315141820,1704491711,1704491711,110680464442257319340
1048,110680464442257319339,4386519040000,1704488255,1704488255,110680464442257319339
1049,110680464442257319338,4409253000000,1704488135,1704488135,110680464442257319338
1050,110680464442257319337,4425000000000,1704488111,1704488111,110680464442257319337
1051,110680464442257319336,4384200554059,1704488015,1704488015,110680464442257319336
1052,110680464442257319335,4362075692232,1704484535,1704484535,110680464442257319335
1053,110680464442257319334,4359120000000,1704480935,1704480935,110680464442257319334
1054,110680464442257319333,4360604058000,1704477335,1704477335,110680464442257319333
1055,110680464442257319332,4358229955129,1704476735,1704476735,110680464442257319332
1056,110680464442257319331,4336440000000,1704473735,1704473735,110680464442257319331
1057,110680464442257319330,4341969113398,1704470123,1704470123,110680464442257319330
1058,110680464442257319329,4343820200000,1704470003,1704470003,110680464442257319329
1059,110680464442257319328,4367630000000,1704466523,1704466523,110680464442257319328
1060,110680464442257319327,4365200000000,1704465899,1704465899,110680464442257319327
1061,110680464442257319326,4342463883022,1704465803,1704465803,110680464442257319326
1062,110680464442257319325,4376765085140,1704464519,1704464519,110680464442257319325
1063,110680464442257319324,4399524445988,1704462923,1704462923,110680464442257319324
1064,110680464442257319323,4392900000000,1704459323,1704459323,110680464442257319323
1065,110680464442257319322,4386497000000,1704458963,1704458963,110680464442257319322
1066,110680464442257319321,4409401265056,1704457607,1704457607,110680464442257319321
1067,110680464442257319320,4381875000000,1704455747,1704455747,110680464442257319320
1068,110680464442257319319,4382752745363,1704452783,1704452783,110680464442257319319
1069,110680464442257319318,4358280000000,1704452387,1704452387,110680464442257319318
1070,110680464442257319317,4385627000000,1704452147,1704452147,110680464442257319317
1071,110680464442257319316,4397300338000,1704450467,1704450467,110680464442257319316
1072,110680464442257319315,4420494813264,1704448547,1704448547,110680464442257319315
1073,110680464442257319314,4418325645017,1704445331,1704445331,110680464442257319314
1074,110680464442257319313,4390073166734,1704444947,1704444947,110680464442257319313
1075,110680464442257319312,4381167906798,1704441647,1704441647,110680464442257319312
1076,110680464442257319311,4382102000000,1704441347,1704441347,110680464442257319311
1077,110680464442257319310,4388300000000,1704437735,1704437735,110680464442257319310
1078,110680464442257319309,4379028000000,1704436931,1704436931,110680464442257319309
1079,110680464442257319308,4356767000000,1704434135,1704434135,110680464442257319308
1080,110680464442257319307,4361537000000,1704430535,1704430535,110680464442257319307
1081,110680464442257319306,4352453400000,1704426935,1704426935,110680464442257319306
1082,110680464442257319305,4353052900000,1704426215,1704426215,110680464442257319305
1083,110680464442257319304,4375217000000,1704423887,1704423887,110680464442257319304
1084,110680464442257319303,4352597054000,1704423347,1704423347,110680464442257319303
1085,110680464442257319302,4359640900000,1704422531,1704422531,110680464442257319302
1086,110680464442257319301,4335639289329,1704421751,1704421751,110680464442257319301
1087,110680464442257319300,4358392994049,1704420647,1704420647,110680464442257319300
1088,110680464442257319299,4380590918998,1704420047,1704420047,110680464442257319299
1089,110680464442257319298,4336600000000,1704419711,1704419711,110680464442257319298
1090,110680464442257319297,4308159970000,1704419387,1704419387,110680464442257319297
1091,110680464442257319296,4282371095203,1704419351,1704419351,110680464442257319296
1092,110680464442257319295,4372867587054,1704419291,1704419291,110680464442257319295
1093,110680464442257319294,4397982000000,1704417527,1704417527,110680464442257319294
1094,110680464442257319293,4421821415336,1704416147,1704416147,110680464442257319293
1095,110680464442257319292,4422807100000,1704412535,1704412535,110680464442257319292
1096,110680464442257319291,4436151000000,1704408935,1704408935,110680464442257319291
1097,110680464442257319290,4443074190882,1704407495,1704407495,110680464442257319290
1098,110680464442257319289,4467972000000,1704406523,1704406523,110680464442257319289
1099,110680464442257319288,4444142000000,1704405335,1704405335,110680464442257319288
1100,110680464442257319287,4449781000000,1704402119,1704402119,110680464442257319287
1101,110680464442257319286,4423899001646,1704401735,1704401735,110680464442257319286
1102,110680464442257319285,4439770900000,1704400859,1704400859,110680464442257319285
1103,110680464442257319284,4467079407000,1704400739,1704400739,110680464442257319284
1104,110680464442257319283,4426963427000,1704400679,1704400679,110680464442257319283
1105,110680464442257319282,4398784627468,1704398135,1704398135,110680464442257319282
1106,110680464442257319281,4412734189964,1704397175,1704397175,110680464442257319281
1107,110680464442257319280,4436090462579,1704395939,1704395939,110680464442257319280
1108,110680464442257319279,4411294000000,1704394535,1704394535,110680464442257319279
1109,110680464442257319278,4405758000000,1704390923,1704390923,110680464442257319278
1110,110680464442257319277,4396165480000,1704390131,1704390131,110680464442257319277
1111,110680464442257319276,4420503638705,1704388523,1704388523,110680464442257319276
1112,110680464442257319275,4395807465471,1704387323,1704387323,110680464442257319275
1113,110680464442257319274,4383777000000,1704386099,1704386099,110680464442257319274
1114,110680464442257319273,4408066483646,1704383723,1704383723,110680464442257319273
1115,110680464442257319272,4411529593000,1704382163,1704382163,110680464442257319272
1116,110680464442257319271,4389276107000,1704381347,1704381347,110680464442257319271
1117,110680464442257319270,4364142113064,1704380123,1704380123,110680464442257319270
1118,110680464442257319269,4372440245162,1704380027,1704380027,110680464442257319269
1119,110680464442257319268,4349657222764,1704376607,1704376607,110680464442257319268
1120,110680464442257319267,4351666000000,1704376583,1704376583,110680464442257319267
1121,110680464442257319266,4342385000000,1704372971,1704372971,110680464442257319266
1122,110680464442257319265,4342459824888,1704372863,1704372863,110680464442257319265
1123,110680464442257319264,4320329000000,1704371291,1704371291,110680464442257319264
1124,110680464442257319263,4342304000000,1704370643,1704370643,110680464442257319263
1125,110680464442257319262,4319691960833,1704369347,1704369347,110680464442257319262
1126,110680464442257319261,4311588000000,1704365747,1704365747,110680464442257319261
1127,110680464442257319260,4309824000000,1704364931,1704364931,110680464442257319260
1128,110680464442257319259,4286230637722,1704363671,1704363671,110680464442257319259
1129,110680464442257319258,4308349285285,1704362147,1704362147,110680464442257319258
1130,110680464442257319257,4290613819150,1704358547,1704358547,110680464442257319257
1131,110680464442257319256,4282303252512,1704355235,1704355235,110680464442257319256
1132,110680464442257319255,4290216900000,1704354935,1704354935,110680464442257319255
1133,110680464442257319254,4290689105559,1704354131,1704354131,110680464442257319254
1134,110680464442257319253,4318089000000,1704351335,1704351335,110680464442257319253
1135,110680464442257319252,4317238083582,1704347735,1704347735,110680464442257319252
1136,110680464442257319251,4315112400000,1704344135,1704344135,110680464442257319251
1137,110680464442257319250,4311949572983,1704340535,1704340535,110680464442257319250
1138,110680464442257319249,4307835027954,1704336923,1704336923,110680464442257319249
1139,110680464442257319248,4293050628020,1704334583,1704334583,110680464442257319248
1140,110680464442257319247,4270493649000,1704333323,1704333323,110680464442257319247
1141,110680464442257319246,4288088541407,1704329723,1704329723,110680464442257319246
1142,110680464442257319245,4284067523721,1704326123,1704326123,110680464442257319245
1143,110680464442257319244,4277452862349,1704322523,1704322523,110680464442257319244
1144,110680464442257319243,4270750445499,1704321023,1704321023,110680464442257319243
1145,110680464442257319242,4295322000000,1704318947,1704318947,110680464442257319242
1146,110680464442257319241,4297355500000,1704318731,1704318731,110680464442257319241
1147,110680464442257319240,4275111593014,1704315347,1704315347,110680464442257319240
1148,110680464442257319239,4285234000000,1704314387,1704314387,110680464442257319239
1149,110680464442257319238,4263855207728,1704311747,1704311747,110680464442257319238
1150,110680464442257319237,4270645800000,1704311171,1704311171,110680464442257319237
1151,110680464442257319236,4292849000000,1704310511,1704310511,110680464442257319236
1152,110680464442257319235,4250611698372,1704309107,1704309107,110680464442257319235
1153,110680464442257319234,4228615700000,1704308207,1704308207,110680464442257319234
1154,110680464442257319233,4263692308705,1704308147,1704308147,110680464442257319233
1155,110680464442257319232,4256033000000,1704306971,1704306971,110680464442257319232
1156,110680464442257319231,4278354672000,1704306551,1704306551,110680464442257319231
1157,110680464442257319230,4301895700000,1704305195,1704305195,110680464442257319230
1158,110680464442257319229,4272588784000,1704304535,1704304535,110680464442257319229
1159,110680464442257319228,4288263000000,1704301691,1704301691,110680464442257319228
1160,110680464442257319227,4309975200000,1704300935,1704300935,110680464442257319227
1161,110680464442257319226,4306143282985,1704299975,1704299975,110680464442257319226
1162,110680464442257319225,4331307000000,1704297755,1704297755,110680464442257319225
1163,110680464442257319224,4299860175000,1704297395,1704297395,110680464442257319224
1164,110680464442257319223,4277344598000,1704297335,1704297335,110680464442257319223
1165,110680464442257319222,4295407677000,1704297311,1704297311,110680464442257319222
1166,110680464442257319221,4271438000000,1704297251,1704297251,110680464442257319221
1167,110680464442257319220,4247817100000,1704294395,1704294395,110680464442257319220
1168,110680464442257319219,4225339993000,1704293735,1704293735,110680464442257319219
1169,110680464442257319218,4225080000000,1704291395,1704291395,110680464442257319218
1170,110680464442257319217,4248194414275,1704290135,1704290135,110680464442257319217
1171,110680464442257319216,4247832557173,1704289739,1704289739,110680464442257319216
1172,110680464442257319215,4270700800000,1704289295,1704289295,110680464442257319215
1173,110680464442257319214,4248968680177,1704288155,1704288155,110680464442257319214
1174,110680464442257319213,4276994100000,1704286535,1704286535,110680464442257319213
1175,110680464442257319212,4262024398000,1704286439,1704286439,110680464442257319212
1176,110680464442257319211,4236660769000,1704284519,1704284519,110680464442257319211
1177,110680464442257319210,4210883991396,1704284399,1704284399,110680464442257319210
1178,110680464442257319209,4234212000000,1704284195,1704284195,110680464442257319209
1179,110680464442257319208,4207706423000,1704284159,1704284159,110680464442257319208
1180,110680464442257319207,4183200000000,1704284099,1704284099,110680464442257319207
1181,110680464442257319206,4161751378491,1704284015,1704284015,110680464442257319206
1182,110680464442257319205,4192592031713,1704283979,1704283979,110680464442257319205
